cui	Disease Name	cui	Disease Name	MeSH Disease Class	UMLS Semantic Type	cui	Disease Name	gene	Symbol	gene	Symbol	Uniprot	Gene Name	Pathway	Panther Protein Class	gene	Symbol	Score	Disease	Score	Gene	Score	Disease	Gene	Score	Disease	Gene	Score	# Of PMIDs
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3109	HLA-DMB	3109	HLA-DMB	P28068	major histocompatibility complex, class II, DM beta	Immune System	defense/immunity protein	3109	HLA-DMB	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3109	2.8350457009367E-4	umls:C0011860	3109	2.8350457009367E-4	umls:C0011860	3109	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3270	HRC	3270	HRC	P23327	histidine rich calcium binding protein	null	null	3270	HRC	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3270	2.8350457009367E-4	umls:C0011860	3270	2.8350457009367E-4	umls:C0011860	3270	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3276	PRMT1	3276	PRMT1	Q99873	protein arginine methyltransferase 1	Chromatin organization	transferase	3276	PRMT1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3276	2.8350457009367E-4	umls:C0011860	3276	2.8350457009367E-4	umls:C0011860	3276	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3308	HSPA4	3308	HSPA4	P34932	heat shock 70kDa protein 4	null	chaperone	3308	HSPA4	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3308	2.8350457009367E-4	umls:C0011860	3308	2.8350457009367E-4	umls:C0011860	3308	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3415	IDDM16	3415	IDDM16	null	insulin-dependent diabetes mellitus 16	null	null	3415	IDDM16	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3415	2.8350457009367E-4	umls:C0011860	3415	2.8350457009367E-4	umls:C0011860	3415	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3488	IGFBP5	3488	IGFBP5	P24593	insulin-like growth factor binding protein 5	Metabolism of proteins	null	3488	IGFBP5	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3488	2.8350457009367E-4	umls:C0011860	3488	2.8350457009367E-4	umls:C0011860	3488	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3572	IL6ST	3572	IL6ST	P40189	interleukin 6 signal transducer	Immune System; Developmental Biology; Signal Transduction	defense/immunity protein; receptor; signaling molecule	3572	IL6ST	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3572	2.8350457009367E-4	umls:C0011860	3572	2.8350457009367E-4	umls:C0011860	3572	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3611	ILK	3611	ILK	Q13418	integrin-linked kinase	Cell-Cell communication	kinase; transferase	3611	ILK	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3611	2.8350457009367E-4	umls:C0011860	3611	2.8350457009367E-4	umls:C0011860	3611	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3612	IMPA1	3612	IMPA1	P29218	inositol(myo)-1(or 4)-monophosphatase 1	Metabolism	hydrolase; phosphatase	3612	IMPA1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3612	2.8350457009367E-4	umls:C0011860	3612	2.8350457009367E-4	umls:C0011860	3612	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3684	ITGAM	3684	ITGAM	P11215	integrin, alpha M (complement component 3 receptor 3 subunit)	Hemostasis; Extracellular matrix organization; Immune System	cell adhesion molecule	3684	ITGAM	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3684	2.8350457009367E-4	umls:C0011860	3684	2.8350457009367E-4	umls:C0011860	3684	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3717	JAK2	3717	JAK2	O60674	Janus kinase 2	Developmental Biology; Hemostasis; Immune System; Signal Transduction; Chromatin organization	kinase; transferase	3717	JAK2	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3717	2.8350457009367E-4	umls:C0011860	3717	2.8350457009367E-4	umls:C0011860	3717	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3737	KCNA2	3737	KCNA2	P16389	potassium channel, voltage gated shaker related subfamily A, member 2	Neuronal System	transporter	3737	KCNA2	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3737	2.8350457009367E-4	umls:C0011860	3737	2.8350457009367E-4	umls:C0011860	3737	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3738	KCNA3	3738	KCNA3	P22001	potassium channel, voltage gated shaker related subfamily A, member 3	Neuronal System	transporter	3738	KCNA3	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3738	2.8350457009367E-4	umls:C0011860	3738	2.8350457009367E-4	umls:C0011860	3738	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3745	KCNB1	3745	KCNB1	Q14721	potassium channel, voltage gated Shab related subfamily B, member 1	Neuronal System; Metabolism	transporter	3745	KCNB1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3745	2.8350457009367E-4	umls:C0011860	3745	2.8350457009367E-4	umls:C0011860	3745	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3749	KCNC4	3749	KCNC4	Q03721	potassium channel, voltage gated Shaw related subfamily C, member 4	Neuronal System	transporter	3749	KCNC4	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3749	2.8350457009367E-4	umls:C0011860	3749	2.8350457009367E-4	umls:C0011860	3749	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3760	KCNJ3	3760	KCNJ3	P48549	potassium channel, inwardly rectifying subfamily J, member 3	Neuronal System	null	3760	KCNJ3	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3760	2.8350457009367E-4	umls:C0011860	3760	2.8350457009367E-4	umls:C0011860	3760	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3766	KCNJ10	3766	KCNJ10	P78508	potassium channel, inwardly rectifying subfamily J, member 10	Neuronal System	null	3766	KCNJ10	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3766	2.8350457009367E-4	umls:C0011860	3766	2.8350457009367E-4	umls:C0011860	3766	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3791	KDR	3791	KDR	P35968	kinase insert domain receptor	Developmental Biology; Signal Transduction; Extracellular matrix organization	null	3791	KDR	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3791	2.8350457009367E-4	umls:C0011860	3791	2.8350457009367E-4	umls:C0011860	3791	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3806	KIR2DS1	3806	KIR2DS1	Q8N109;Q14954	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 1	Immune System	null	3806	KIR2DS1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3806	2.8350457009367E-4	umls:C0011860	3806	2.8350457009367E-4	umls:C0011860	3806	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3816	KLK1	3816	KLK1	P06870	kallikrein 1	Metabolism of proteins	hydrolase; protease	3816	KLK1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3816	2.8350457009367E-4	umls:C0011860	3816	2.8350457009367E-4	umls:C0011860	3816	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3881	KRT31	3881	KRT31	Q15323	keratin 31, type I	null	cytoskeletal protein; structural protein	3881	KRT31	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3881	2.8350457009367E-4	umls:C0011860	3881	2.8350457009367E-4	umls:C0011860	3881	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3925	STMN1	3925	STMN1	P16949	stathmin 1	null	null	3925	STMN1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3925	2.8350457009367E-4	umls:C0011860	3925	2.8350457009367E-4	umls:C0011860	3925	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3934	LCN2	3934	LCN2	P80188	lipocalin 2	Transmembrane transport of small molecules	isomerase; transfer/carrier protein	3934	LCN2	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3934	2.8350457009367E-4	umls:C0011860	3934	2.8350457009367E-4	umls:C0011860	3934	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3939	LDHA	3939	LDHA	P00338	lactate dehydrogenase A	Metabolism	oxidoreductase	3939	LDHA	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3939	2.8350457009367E-4	umls:C0011860	3939	2.8350457009367E-4	umls:C0011860	3939	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3976	LIF	3976	LIF	P15018	leukemia inhibitory factor	null	signaling molecule	3976	LIF	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3976	2.8350457009367E-4	umls:C0011860	3976	2.8350457009367E-4	umls:C0011860	3976	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	3995	FADS3	3995	FADS3	Q9Y5Q0	fatty acid desaturase 3	null	null	3995	FADS3	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	3995	2.8350457009367E-4	umls:C0011860	3995	2.8350457009367E-4	umls:C0011860	3995	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4089	SMAD4	4089	SMAD4	Q13485	SMAD family member 4	Developmental Biology; Gene Expression; Signal Transduction	transcription factor	4089	SMAD4	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4089	2.8350457009367E-4	umls:C0011860	4089	2.8350457009367E-4	umls:C0011860	4089	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4092	SMAD7	4092	SMAD7	O15105	SMAD family member 7	Gene Expression; Signal Transduction	transcription factor	4092	SMAD7	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4092	2.8350457009367E-4	umls:C0011860	4092	2.8350457009367E-4	umls:C0011860	4092	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4121	MAN1A1	4121	MAN1A1	P33908	mannosidase, alpha, class 1A, member 1	Metabolism of proteins	chaperone	4121	MAN1A1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4121	2.8350457009367E-4	umls:C0011860	4121	2.8350457009367E-4	umls:C0011860	4121	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4128	MAOA	4128	MAOA	P21397	monoamine oxidase A	Neuronal System; Metabolism	nucleic acid binding; oxidoreductase; transferase	4128	MAOA	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4128	2.8350457009367E-4	umls:C0011860	4128	2.8350457009367E-4	umls:C0011860	4128	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4199	ME1	4199	ME1	P48163	malic enzyme 1, NADP(+)-dependent, cytosolic	Metabolism	lyase; oxidoreductase; transferase	4199	ME1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4199	2.8350457009367E-4	umls:C0011860	4199	2.8350457009367E-4	umls:C0011860	4199	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4221	MEN1	4221	MEN1	O00255	multiple endocrine neoplasia I	Gene Expression; Signal Transduction	null	4221	MEN1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4221	2.8350457009367E-4	umls:C0011860	4221	2.8350457009367E-4	umls:C0011860	4221	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4311	MME	4311	MME	P08473	membrane metallo-endopeptidase	Metabolism of proteins	hydrolase; protease	4311	MME	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4311	2.8350457009367E-4	umls:C0011860	4311	2.8350457009367E-4	umls:C0011860	4311	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4316	MMP7	4316	MMP7	P09237	matrix metallopeptidase 7 (matrilysin, uterine)	Extracellular matrix organization	extracellular matrix protein; hydrolase; protease	4316	MMP7	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4316	2.8350457009367E-4	umls:C0011860	4316	2.8350457009367E-4	umls:C0011860	4316	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4351	MPI	4351	MPI	P34949	mannose phosphate isomerase	Metabolism of proteins	isomerase	4351	MPI	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4351	2.8350457009367E-4	umls:C0011860	4351	2.8350457009367E-4	umls:C0011860	4351	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4490	MT1B	4490	MT1B	P07438	metallothionein 1B	null	null	4490	MT1B	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4490	2.8350457009367E-4	umls:C0011860	4490	2.8350457009367E-4	umls:C0011860	4490	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4494	MT1F	4494	MT1F	P04733	metallothionein 1F	null	null	4494	MT1F	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4494	2.8350457009367E-4	umls:C0011860	4494	2.8350457009367E-4	umls:C0011860	4494	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4495	MT1G	4495	MT1G	P13640	metallothionein 1G	null	null	4495	MT1G	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4495	2.8350457009367E-4	umls:C0011860	4495	2.8350457009367E-4	umls:C0011860	4495	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4496	MT1H	4496	MT1H	P80294	metallothionein 1H	null	null	4496	MT1H	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4496	2.8350457009367E-4	umls:C0011860	4496	2.8350457009367E-4	umls:C0011860	4496	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4498	MT1JP	4498	MT1JP	null	metallothionein 1J, pseudogene	null	null	4498	MT1JP	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4498	2.8350457009367E-4	umls:C0011860	4498	2.8350457009367E-4	umls:C0011860	4498	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4499	MT1M	4499	MT1M	Q8N339	metallothionein 1M	null	null	4499	MT1M	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4499	2.8350457009367E-4	umls:C0011860	4499	2.8350457009367E-4	umls:C0011860	4499	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4500	MT1L	4500	MT1L	Q93083	metallothionein 1L (gene/pseudogene)	null	null	4500	MT1L	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4500	2.8350457009367E-4	umls:C0011860	4500	2.8350457009367E-4	umls:C0011860	4500	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4501	MT1X	4501	MT1X	P80297	metallothionein 1X	null	null	4501	MT1X	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4501	2.8350457009367E-4	umls:C0011860	4501	2.8350457009367E-4	umls:C0011860	4501	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4633	MYL2	4633	MYL2	P10916	myosin, light chain 2, regulatory, cardiac, slow	Muscle contraction	calcium-binding protein; cytoskeletal protein	4633	MYL2	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4633	2.8350457009367E-4	umls:C0011860	4633	2.8350457009367E-4	umls:C0011860	4633	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4827	NM	4827	NM	null	neutrophil migration	null	null	4827	NM	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4827	2.8350457009367E-4	umls:C0011860	4827	2.8350457009367E-4	umls:C0011860	4827	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4881	NPR1	4881	NPR1	P16066	natriuretic peptide receptor 1	null	lyase	4881	NPR1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4881	2.8350457009367E-4	umls:C0011860	4881	2.8350457009367E-4	umls:C0011860	4881	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4882	NPR2	4882	NPR2	P20594	natriuretic peptide receptor 2	null	lyase	4882	NPR2	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4882	2.8350457009367E-4	umls:C0011860	4882	2.8350457009367E-4	umls:C0011860	4882	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4904	YBX1	4904	YBX1	P67809	Y box binding protein 1	Gene Expression	null	4904	YBX1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4904	2.8350457009367E-4	umls:C0011860	4904	2.8350457009367E-4	umls:C0011860	4904	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	4938	OAS1	4938	OAS1	P00973	2'-5'-oligoadenylate synthetase 1, 40/46kDa	Immune System	defense/immunity protein; nucleic acid binding; transferase	4938	OAS1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	4938	2.8350457009367E-4	umls:C0011860	4938	2.8350457009367E-4	umls:C0011860	4938	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5008	OSM	5008	OSM	P13725	oncostatin M	null	signaling molecule	5008	OSM	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	5008	2.8350457009367E-4	umls:C0011860	5008	2.8350457009367E-4	umls:C0011860	5008	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5018	OXA1L	5018	OXA1L	Q15070	oxidase (cytochrome c) assembly 1-like	null	transporter	5018	OXA1L	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	5018	2.8350457009367E-4	umls:C0011860	5018	2.8350457009367E-4	umls:C0011860	5018	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5027	P2RX7	5027	P2RX7	Q99572	purinergic receptor P2X, ligand gated ion channel, 7	null	receptor; transporter	5027	P2RX7	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	5027	2.8350457009367E-4	umls:C0011860	5027	2.8350457009367E-4	umls:C0011860	5027	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5034	P4HB	5034	P4HB	P07237	prolyl 4-hydroxylase, beta polypeptide	Extracellular matrix organization; Cellular responses to stress; Signal Transduction; Metabolism	isomerase	5034	P4HB	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	5034	2.8350457009367E-4	umls:C0011860	5034	2.8350457009367E-4	umls:C0011860	5034	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5055	SERPINB2	5055	SERPINB2	P05120	serpin peptidase inhibitor, clade B (ovalbumin), member 2	Hemostasis	enzyme modulator	5055	SERPINB2	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	5055	2.8350457009367E-4	umls:C0011860	5055	2.8350457009367E-4	umls:C0011860	5055	2.8350457009367E-4	1
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	5120	PCOS1	5120	PCOS1	null	polycystic ovary syndrome 1	null	null	5120	PCOS1	2.8350457009367E-4	umls:C0011860	2.8350457009367E-4	5120	2.8350457009367E-4	umls:C0011860	5120	2.8350457009367E-4	umls:C0011860	5120	2.8350457009367E-4	1
