cui	Disease Name	cui	Disease Name	MeSH Disease Class	UMLS Semantic Type	cui	Disease Name	gene	Symbol	gene	Symbol	Uniprot	Gene Name	Pathway	Panther Protein Class	gene	Symbol	Score	Score	Disease	# Of PMIDs	Gene	Disease	Gene	# Of PMIDs	Disease	# Of PMIDs	# Of PMIDs	Gene
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	128372	OR6N1	128372	OR6N1	Q8NGY5	olfactory receptor, family 6, subfamily N, member 1	Signal Transduction	null	128372	OR6N1	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	128372	umls:C0011860	128372	2	umls:C0011860	2	2	128372
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	138428	PTRH1	138428	PTRH1	Q86Y79	peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae)	null	null	138428	PTRH1	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	138428	umls:C0011860	138428	2	umls:C0011860	2	2	138428
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	144195	SLC2A14	144195	SLC2A14	Q8TDB8	solute carrier family 2 (facilitated glucose transporter), member 14	null	transporter	144195	SLC2A14	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	144195	umls:C0011860	144195	2	umls:C0011860	2	2	144195
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	159371	SLC35G1	159371	SLC35G1	Q2M3R5	solute carrier family 35, member G1	null	transporter	159371	SLC35G1	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	159371	umls:C0011860	159371	2	umls:C0011860	2	2	159371
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	252995	FNDC5	252995	FNDC5	Q8NAU1	fibronectin type III domain containing 5	null	null	252995	FNDC5	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	252995	umls:C0011860	252995	2	umls:C0011860	2	2	252995
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	282617	IFNL3	282617	IFNL3	Q8IZI9	interferon, lambda 3	null	null	282617	IFNL3	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	282617	umls:C0011860	282617	2	umls:C0011860	2	2	282617
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	339559	ZFP69	339559	ZFP69	Q49AA0	ZFP69 zinc finger protein	Gene Expression	transcription factor	339559	ZFP69	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	339559	umls:C0011860	339559	2	umls:C0011860	2	2	339559
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	345651	ACTBL2	345651	ACTBL2	Q562R1	actin, beta-like 2	null	cytoskeletal protein	345651	ACTBL2	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	345651	umls:C0011860	345651	2	umls:C0011860	2	2	345651
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	389036	ACT	389036	ACT	null	actin-like protein (ACT) gene	null	null	389036	ACT	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	389036	umls:C0011860	389036	2	umls:C0011860	2	2	389036
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	391109	OR10K1	391109	OR10K1	Q8NGX5	olfactory receptor, family 10, subfamily K, member 1	Signal Transduction	null	391109	OR10K1	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	391109	umls:C0011860	391109	2	umls:C0011860	2	2	391109
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	391195	OR2T33	391195	OR2T33	Q8NG76	olfactory receptor, family 2, subfamily T, member 33	Signal Transduction	null	391195	OR2T33	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	391195	umls:C0011860	391195	2	umls:C0011860	2	2	391195
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	401637	OR7E26P	401637	OR7E26P	null	olfactory receptor, family 7, subfamily E, member 26 pseudogene	null	null	401637	OR7E26P	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	401637	umls:C0011860	401637	2	umls:C0011860	2	2	401637
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	401992	OR2T2	401992	OR2T2	Q6IF00	olfactory receptor, family 2, subfamily T, member 2	Signal Transduction	null	401992	OR2T2	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	401992	umls:C0011860	401992	2	umls:C0011860	2	2	401992
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	407018	MIR27A	407018	MIR27A	null	microRNA 27a	null	null	407018	MIR27A	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	407018	umls:C0011860	407018	2	umls:C0011860	2	2	407018
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	407019	MIR27B	407019	MIR27B	null	microRNA 27b	null	null	407019	MIR27B	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	407019	umls:C0011860	407019	2	umls:C0011860	2	2	407019
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	440915	POTEKP	440915	POTEKP	Q9BYX7	POTE ankyrin domain family, member K, pseudogene	Hemostasis	null	440915	POTEKP	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	440915	umls:C0011860	440915	2	umls:C0011860	2	2	440915
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	619373	MBOAT4	619373	MBOAT4	Q96T53	membrane bound O-acyltransferase domain containing 4	Metabolism of proteins	transferase	619373	MBOAT4	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	619373	umls:C0011860	619373	2	umls:C0011860	2	2	619373
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	641455	POTEM	641455	POTEM	A6NI47	POTE ankyrin domain family, member M	null	null	641455	POTEM	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	641455	umls:C0011860	641455	2	umls:C0011860	2	2	641455
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	730249	IRG1	730249	IRG1	A6NK06	immunoresponsive 1 homolog (mouse)	null	null	730249	IRG1	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	730249	umls:C0011860	730249	2	umls:C0011860	2	2	730249
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	100507436	MICA	100507436	MICA	Q29983	MHC class I polypeptide-related sequence A	null	defense/immunity protein; receptor	100507436	MICA	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	100507436	umls:C0011860	100507436	2	umls:C0011860	2	2	100507436
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	100532731	COMMD3-BMI1	100532731	COMMD3-BMI1	P35226	COMMD3-BMI1 readthrough	Cellular responses to stress	ligase	100532731	COMMD3-BMI1	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	100532731	umls:C0011860	100532731	2	umls:C0011860	2	2	100532731
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	100775105	ERVK-18	100775105	ERVK-18	O42043	endogenous retrovirus group K, member 18	null	null	100775105	ERVK-18	5.6700914018734E-4	5.6700914018734E-4	umls:C0011860	2	100775105	umls:C0011860	100775105	2	umls:C0011860	2	2	100775105
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	31	ACACA	31	ACACA	Q13085	acetyl-CoA carboxylase alpha	null	ligase	31	ACACA	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	31	umls:C0011860	31	1	umls:C0011860	1	1	31
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	93	ACVR2B	93	ACVR2B	Q13705	activin A receptor, type IIB	null	kinase; receptor; transferase	93	ACVR2B	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	93	umls:C0011860	93	1	umls:C0011860	1	1	93
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	116	ADCYAP1	116	ADCYAP1	P18509	adenylate cyclase activating polypeptide 1 (pituitary)	null	signaling molecule	116	ADCYAP1	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	116	umls:C0011860	116	1	umls:C0011860	1	1	116
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	136	ADORA2B	136	ADORA2B	P29275	adenosine A2b receptor	null	receptor	136	ADORA2B	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	136	umls:C0011860	136	1	umls:C0011860	1	1	136
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	140	ADORA3	140	ADORA3	Q6P2N6;P33765	adenosine A3 receptor	null	receptor	140	ADORA3	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	140	umls:C0011860	140	1	umls:C0011860	1	1	140
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	221	ALDH3B1	221	ALDH3B1	P43353	aldehyde dehydrogenase 3 family, member B1	null	null	221	ALDH3B1	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	221	umls:C0011860	221	1	umls:C0011860	1	1	221
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	246	ALOX15	246	ALOX15	P16050	arachidonate 15-lipoxygenase	null	oxidoreductase	246	ALOX15	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	246	umls:C0011860	246	1	umls:C0011860	1	1	246
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	279	AMY2A	279	AMY2A	P04746	amylase, alpha 2A (pancreatic)	null	hydrolase	279	AMY2A	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	279	umls:C0011860	279	1	umls:C0011860	1	1	279
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	356	FASLG	356	FASLG	P48023	Fas ligand (TNF superfamily, member 6)	null	signaling molecule	356	FASLG	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	356	umls:C0011860	356	1	umls:C0011860	1	1	356
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	368	ABCC6	368	ABCC6	O95255	ATP-binding cassette, sub-family C (CFTR/MRP), member 6	null	transporter	368	ABCC6	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	368	umls:C0011860	368	1	umls:C0011860	1	1	368
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	409	ARRB2	409	ARRB2	P32121	arrestin, beta 2	null	enzyme modulator	409	ARRB2	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	409	umls:C0011860	409	1	umls:C0011860	1	1	409
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	535	ATP6V0A1	535	ATP6V0A1	Q93050	ATPase, H+ transporting, lysosomal V0 subunit a1	null	hydrolase; transporter	535	ATP6V0A1	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	535	umls:C0011860	535	1	umls:C0011860	1	1	535
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	640	BLK	640	BLK	P51451	BLK proto-oncogene, Src family tyrosine kinase	null	kinase; transferase	640	BLK	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	640	umls:C0011860	640	1	umls:C0011860	1	1	640
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	671	BPI	671	BPI	P17213	bactericidal/permeability-increasing protein	null	defense/immunity protein; transfer/carrier protein	671	BPI	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	671	umls:C0011860	671	1	umls:C0011860	1	1	671
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	720	C4A	720	C4A	P0C0L4;P0C0L5	complement component 4A (Rodgers blood group)	null	defense/immunity protein; enzyme modulator; signaling molecule	720	C4A	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	720	umls:C0011860	720	1	umls:C0011860	1	1	720
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	721	C4B	721	C4B	P0C0L4;P0C0L5	complement component 4B (Chido blood group)	Immune System	defense/immunity protein; enzyme modulator; signaling molecule	721	C4B	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	721	umls:C0011860	721	1	umls:C0011860	1	1	721
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	775	CACNA1C	775	CACNA1C	Q13936	calcium channel, voltage-dependent, L type, alpha 1C subunit	null	transporter	775	CACNA1C	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	775	umls:C0011860	775	1	umls:C0011860	1	1	775
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	784	CACNB3	784	CACNB3	P54284	calcium channel, voltage-dependent, beta 3 subunit	null	transporter	784	CACNB3	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	784	umls:C0011860	784	1	umls:C0011860	1	1	784
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	857	CAV1	857	CAV1	Q03135	caveolin 1, caveolae protein, 22kDa	null	enzyme modulator; membrane traffic protein; structural protein; transmembrane receptor regulatory/adaptor protein	857	CAV1	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	857	umls:C0011860	857	1	umls:C0011860	1	1	857
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	861	RUNX1	861	RUNX1	Q01196	runt-related transcription factor 1	null	null	861	RUNX1	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	861	umls:C0011860	861	1	umls:C0011860	1	1	861
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	874	CBR3	874	CBR3	O75828	carbonyl reductase 3	null	oxidoreductase	874	CBR3	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	874	umls:C0011860	874	1	umls:C0011860	1	1	874
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	920	CD4	920	CD4	P01730	CD4 molecule	Immune System	defense/immunity protein; receptor	920	CD4	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	920	umls:C0011860	920	1	umls:C0011860	1	1	920
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1033	CDKN3	1033	CDKN3	Q16667	cyclin-dependent kinase inhibitor 3	null	hydrolase; phosphatase	1033	CDKN3	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1033	umls:C0011860	1033	1	umls:C0011860	1	1	1033
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1050	CEBPA	1050	CEBPA	P49715	CCAAT/enhancer binding protein (C/EBP), alpha	Developmental Biology	nucleic acid binding; transcription factor	1050	CEBPA	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1050	umls:C0011860	1050	1	umls:C0011860	1	1	1050
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1051	CEBPB	1051	CEBPB	P17676	CCAAT/enhancer binding protein (C/EBP), beta	null	nucleic acid binding; transcription factor	1051	CEBPB	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1051	umls:C0011860	1051	1	umls:C0011860	1	1	1051
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1066	CES1	1066	CES1	P23141	carboxylesterase 1	null	hydrolase	1066	CES1	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1066	umls:C0011860	1066	1	umls:C0011860	1	1	1066
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1080	CFTR	1080	CFTR	P13569	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	null	transporter	1080	CFTR	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1080	umls:C0011860	1080	1	umls:C0011860	1	1	1080
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1113	CHGA	1113	CHGA	P10645	chromogranin A (parathyroid secretory protein 1)	null	signaling molecule	1113	CHGA	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1113	umls:C0011860	1113	1	umls:C0011860	1	1	1113
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1131	CHRM3	1131	CHRM3	P20309	cholinergic receptor, muscarinic 3	null	receptor	1131	CHRM3	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1131	umls:C0011860	1131	1	umls:C0011860	1	1	1131
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1137	CHRNA4	1137	CHRNA4	P43681	cholinergic receptor, nicotinic, alpha 4 (neuronal)	Neuronal System	receptor; transporter	1137	CHRNA4	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1137	umls:C0011860	1137	1	umls:C0011860	1	1	1137
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1184	CLCN5	1184	CLCN5	P51795	chloride channel, voltage-sensitive 5	Transmembrane transport of small molecules	transporter	1184	CLCN5	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1184	umls:C0011860	1184	1	umls:C0011860	1	1	1184
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1230	CCR1	1230	CCR1	P32246	chemokine (C-C motif) receptor 1	Signal Transduction	receptor	1230	CCR1	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1230	umls:C0011860	1230	1	umls:C0011860	1	1	1230
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1269	CNR2	1269	CNR2	P34972	cannabinoid receptor 2 (macrophage)	Signal Transduction	receptor	1269	CNR2	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1269	umls:C0011860	1269	1	umls:C0011860	1	1	1269
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1295	COL8A1	1295	COL8A1	P27658	collagen, type VIII, alpha 1	Extracellular matrix organization	cell adhesion molecule; defense/immunity protein; extracellular matrix protein	1295	COL8A1	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1295	umls:C0011860	1295	1	umls:C0011860	1	1	1295
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1314	COPA	1314	COPA	P53621	coatomer protein complex, subunit alpha	Membrane Trafficking	membrane traffic protein	1314	COPA	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1314	umls:C0011860	1314	1	umls:C0011860	1	1	1314
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1329	COX5B	1329	COX5B	P10606	cytochrome c oxidase subunit Vb	Transmembrane transport of small molecules; Metabolism	oxidoreductase	1329	COX5B	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1329	umls:C0011860	1329	1	umls:C0011860	1	1	1329
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1352	COX10	1352	COX10	Q12887	COX10 heme A:farnesyltransferase cytochrome c oxidase assembly factor	Metabolism	transferase	1352	COX10	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1352	umls:C0011860	1352	1	umls:C0011860	1	1	1352
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1382	CRABP2	1382	CRABP2	P29373	cellular retinoic acid binding protein 2	Signal Transduction; Transmembrane transport of small molecules	transfer/carrier protein	1382	CRABP2	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1382	umls:C0011860	1382	1	umls:C0011860	1	1	1382
C0011860	Diabetes Mellitus, Type 2	C0011860	Diabetes Mellitus, Type 2	Nutritional and Metabolic Diseases;Endocrine System Diseases	Disease or Syndrome	C0011860	Diabetes Mellitus, Type 2	1390	CREM	1390	CREM	Q03060	cAMP responsive element modulator	null	nucleic acid binding; transcription factor	1390	CREM	2.8350457009367E-4	2.8350457009367E-4	umls:C0011860	1	1390	umls:C0011860	1390	1	umls:C0011860	1	1	1390
