cui,Disease Name,cui,Disease Name,MeSH Disease Class,UMLS Semantic Type,cui,Disease Name,gene,Symbol,gene,Symbol,Uniprot,Gene Name,Pathway,Panther Protein Class,gene,Symbol,Score,Score,Disease,# Of PMIDs,Gene,Disease,Gene,# Of PMIDs,Disease,# Of PMIDs,# Of PMIDs,Gene
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,6888,TALDO1,6888,TALDO1,P37837,transaldolase 1,Metabolism,null,6888,TALDO1,2.84E-04,2.84E-04,umls:C0011847,1,6888,umls:C0011847,6888,1,umls:C0011847,1,1,6888
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7037,TFRC,7037,TFRC,P02786,transferrin receptor,Membrane Trafficking; Transmembrane transport of small molecules,receptor,7037,TFRC,2.84E-04,2.84E-04,umls:C0011847,1,7037,umls:C0011847,7037,1,umls:C0011847,1,1,7037
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7054,TH,7054,TH,P07101,tyrosine hydroxylase,Metabolism,null,7054,TH,2.84E-04,2.84E-04,umls:C0011847,1,7054,umls:C0011847,7054,1,umls:C0011847,1,1,7054
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7068,THRB,7068,THRB,P10828,"thyroid hormone receptor, beta",Gene Expression,nucleic acid binding; receptor; transcription factor,7068,THRB,2.84E-04,2.84E-04,umls:C0011847,1,7068,umls:C0011847,7068,1,umls:C0011847,1,1,7068
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7077,TIMP2,7077,TIMP2,P16035,TIMP metallopeptidase inhibitor 2,Extracellular matrix organization,enzyme modulator,7077,TIMP2,2.84E-04,2.84E-04,umls:C0011847,1,7077,umls:C0011847,7077,1,umls:C0011847,1,1,7077
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7078,TIMP3,7078,TIMP3,P35625,TIMP metallopeptidase inhibitor 3,null,enzyme modulator,7078,TIMP3,2.84E-04,2.84E-04,umls:C0011847,1,7078,umls:C0011847,7078,1,umls:C0011847,1,1,7078
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7086,TKT,7086,TKT,P29401,transketolase,Metabolism,lyase; oxidoreductase; transferase,7086,TKT,2.84E-04,2.84E-04,umls:C0011847,1,7086,umls:C0011847,7086,1,umls:C0011847,1,1,7086
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7097,TLR2,7097,TLR2,O60603,toll-like receptor 2,Immune System,extracellular matrix protein; receptor,7097,TLR2,2.84E-04,2.84E-04,umls:C0011847,1,7097,umls:C0011847,7097,1,umls:C0011847,1,1,7097
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7100,TLR5,7100,TLR5,O60602,toll-like receptor 5,Immune System,extracellular matrix protein; receptor,7100,TLR5,2.84E-04,2.84E-04,umls:C0011847,1,7100,umls:C0011847,7100,1,umls:C0011847,1,1,7100
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7108,TM7SF2,7108,TM7SF2,O76062,transmembrane 7 superfamily member 2,Metabolism,oxidoreductase; receptor,7108,TM7SF2,2.84E-04,2.84E-04,umls:C0011847,1,7108,umls:C0011847,7108,1,umls:C0011847,1,1,7108
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7163,TPD52,7163,TPD52,P55327,tumor protein D52,Membrane Trafficking,null,7163,TPD52,2.84E-04,2.84E-04,umls:C0011847,1,7163,umls:C0011847,7163,1,umls:C0011847,1,1,7163
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7187,TRAF3,7187,TRAF3,Q13114,TNF receptor-associated factor 3,Immune System,signaling molecule,7187,TRAF3,2.84E-04,2.84E-04,umls:C0011847,1,7187,umls:C0011847,7187,1,umls:C0011847,1,1,7187
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7248,TSC1,7248,TSC1,Q92574,tuberous sclerosis 1,null,null,7248,TSC1,2.84E-04,2.84E-04,umls:C0011847,1,7248,umls:C0011847,7248,1,umls:C0011847,1,1,7248
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7249,TSC2,7249,TSC2,P49815,tuberous sclerosis 2,Immune System; Signal Transduction,enzyme modulator,7249,TSC2,2.84E-04,2.84E-04,umls:C0011847,1,7249,umls:C0011847,7249,1,umls:C0011847,1,1,7249
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7273,TTN,7273,TTN,Q8WZ42,titin,Hemostasis; Muscle contraction,cell adhesion molecule; extracellular matrix protein,7273,TTN,2.84E-04,2.84E-04,umls:C0011847,1,7273,umls:C0011847,7273,1,umls:C0011847,1,1,7273
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7296,TXNRD1,7296,TXNRD1,Q16881,thioredoxin reductase 1,Cellular responses to stress; Metabolism,oxidoreductase,7296,TXNRD1,2.84E-04,2.84E-04,umls:C0011847,1,7296,umls:C0011847,7296,1,umls:C0011847,1,1,7296
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7345,UCHL1,7345,UCHL1,P09936,ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase),null,hydrolase; protease,7345,UCHL1,2.84E-04,2.84E-04,umls:C0011847,1,7345,umls:C0011847,7345,1,umls:C0011847,1,1,7345
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7361,UGT1A,7361,UGT1A,null,"UDP glucuronosyltransferase 1 family, polypeptide A complex locus",null,null,7361,UGT1A,2.84E-04,2.84E-04,umls:C0011847,1,7361,umls:C0011847,7361,1,umls:C0011847,1,1,7361
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7417,VDAC2,7417,VDAC2,P45880,voltage-dependent anion channel 2,null,transporter,7417,VDAC2,2.84E-04,2.84E-04,umls:C0011847,1,7417,umls:C0011847,7417,1,umls:C0011847,1,1,7417
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7439,BEST1,7439,BEST1,O76090,bestrophin 1,Transmembrane transport of small molecules,transporter,7439,BEST1,2.84E-04,2.84E-04,umls:C0011847,1,7439,umls:C0011847,7439,1,umls:C0011847,1,1,7439
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7461,CLIP2,7461,CLIP2,Q9UDT6,CAP-GLY domain containing linker protein 2,null,chaperone; cytoskeletal protein,7461,CLIP2,2.84E-04,2.84E-04,umls:C0011847,1,7461,umls:C0011847,7461,1,umls:C0011847,1,1,7461
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7486,WRN,7486,WRN,Q14191,"Werner syndrome, RecQ helicase-like",null,nucleic acid binding,7486,WRN,2.84E-04,2.84E-04,umls:C0011847,1,7486,umls:C0011847,7486,1,umls:C0011847,1,1,7486
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7538,ZFP36,7538,ZFP36,P26651,ZFP36 ring finger protein,Gene Expression,nucleic acid binding,7538,ZFP36,2.84E-04,2.84E-04,umls:C0011847,1,7538,umls:C0011847,7538,1,umls:C0011847,1,1,7538
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7776,ZNF236,7776,ZNF236,Q9UL36,zinc finger protein 236,null,transcription factor,7776,ZNF236,2.84E-04,2.84E-04,umls:C0011847,1,7776,umls:C0011847,7776,1,umls:C0011847,1,1,7776
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7781,SLC30A3,7781,SLC30A3,Q99726,"solute carrier family 30 (zinc transporter), member 3",Transmembrane transport of small molecules,transporter,7781,SLC30A3,2.84E-04,2.84E-04,umls:C0011847,1,7781,umls:C0011847,7781,1,umls:C0011847,1,1,7781
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7827,NPHS2,7827,NPHS2,Q9NP85,"nephrosis 2, idiopathic, steroid-resistant (podocin)",Cell-Cell communication,cytoskeletal protein,7827,NPHS2,2.84E-04,2.84E-04,umls:C0011847,1,7827,umls:C0011847,7827,1,umls:C0011847,1,1,7827
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7840,ALMS1,7840,ALMS1,Q8TCU4,Alstrom syndrome 1,Cell Cycle; Organelle biogenesis and maintenance,null,7840,ALMS1,2.84E-04,2.84E-04,umls:C0011847,1,7840,umls:C0011847,7840,1,umls:C0011847,1,1,7840
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7857,SCG2,7857,SCG2,P13521,secretogranin II,null,signaling molecule,7857,SCG2,2.84E-04,2.84E-04,umls:C0011847,1,7857,umls:C0011847,7857,1,umls:C0011847,1,1,7857
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,7936,NELFE,7936,NELFE,P18615,negative elongation factor complex member E,null,null,7936,NELFE,2.84E-04,2.84E-04,umls:C0011847,1,7936,umls:C0011847,7936,1,umls:C0011847,1,1,7936
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8029,CUBN,8029,CUBN,O60494,cubilin (intrinsic factor-cobalamin receptor),Metabolism,cell adhesion molecule; enzyme modulator; extracellular matrix protein; hydrolase; oxidoreductase; protease; receptor; signal...,8029,CUBN,2.84E-04,2.84E-04,umls:C0011847,1,8029,umls:C0011847,8029,1,umls:C0011847,1,1,8029
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8074,FGF23,8074,FGF23,Q9GZV9,fibroblast growth factor 23,Immune System; Signal Transduction,signaling molecule,8074,FGF23,2.84E-04,2.84E-04,umls:C0011847,1,8074,umls:C0011847,8074,1,umls:C0011847,1,1,8074
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8085,KMT2D,8085,KMT2D,O14686,lysine (K)-specific methyltransferase 2D,Chromatin organization; Signal Transduction,nucleic acid binding; transferase,8085,KMT2D,2.84E-04,2.84E-04,umls:C0011847,1,8085,umls:C0011847,8085,1,umls:C0011847,1,1,8085
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8086,AAAS,8086,AAAS,Q9NRG9,"achalasia, adrenocortical insufficiency, alacrimia",Immune System; Gene Expression; Cell Cycle; Transmembrane transport of small molecules; Metabolism,null,8086,AAAS,2.84E-04,2.84E-04,umls:C0011847,1,8086,umls:C0011847,8086,1,umls:C0011847,1,1,8086
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8195,MKKS,8195,MKKS,Q9NPJ1,McKusick-Kaufman syndrome,Organelle biogenesis and maintenance,chaperone,8195,MKKS,2.84E-04,2.84E-04,umls:C0011847,1,8195,umls:C0011847,8195,1,umls:C0011847,1,1,8195
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8411,EEA1,8411,EEA1,Q15075,early endosome antigen 1,Immune System,null,8411,EEA1,2.84E-04,2.84E-04,umls:C0011847,1,8411,umls:C0011847,8411,1,umls:C0011847,1,1,8411
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8471,IRS4,8471,IRS4,O14654,insulin receptor substrate 4,Signal Transduction,null,8471,IRS4,2.84E-04,2.84E-04,umls:C0011847,1,8471,umls:C0011847,8471,1,umls:C0011847,1,1,8471
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8567,MADD,8567,MADD,Q8WXG6,MAP-kinase activating death domain,null,enzyme modulator,8567,MADD,2.84E-04,2.84E-04,umls:C0011847,1,8567,umls:C0011847,8567,1,umls:C0011847,1,1,8567
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8575,PRKRA,8575,PRKRA,O75569,"protein kinase, interferon-inducible double stranded RNA dependent activator",Gene Expression,defense/immunity protein; enzyme modulator; hydrolase; nucleic acid binding,8575,PRKRA,2.84E-04,2.84E-04,umls:C0011847,1,8575,umls:C0011847,8575,1,umls:C0011847,1,1,8575
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8600,TNFSF11,8600,TNFSF11,O14788,"tumor necrosis factor (ligand) superfamily, member 11",null,signaling molecule,8600,TNFSF11,2.84E-04,2.84E-04,umls:C0011847,1,8600,umls:C0011847,8600,1,umls:C0011847,1,1,8600
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8630,HSD17B6,8630,HSD17B6,O14756,hydroxysteroid (17-beta) dehydrogenase 6,Signal Transduction,oxidoreductase,8630,HSD17B6,2.84E-04,2.84E-04,umls:C0011847,1,8630,umls:C0011847,8630,1,umls:C0011847,1,1,8630
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8654,PDE5A,8654,PDE5A,O76074,"phosphodiesterase 5A, cGMP-specific",Hemostasis,hydrolase,8654,PDE5A,2.84E-04,2.84E-04,umls:C0011847,1,8654,umls:C0011847,8654,1,umls:C0011847,1,1,8654
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8674,VAMP4,8674,VAMP4,O75379,vesicle-associated membrane protein 4,null,membrane traffic protein,8674,VAMP4,2.84E-04,2.84E-04,umls:C0011847,1,8674,umls:C0011847,8674,1,umls:C0011847,1,1,8674
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8691,IDDM17,8691,IDDM17,null,insulin-dependent diabetes mellitus 17,null,null,8691,IDDM17,2.84E-04,2.84E-04,umls:C0011847,1,8691,umls:C0011847,8691,1,umls:C0011847,1,1,8691
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8740,TNFSF14,8740,TNFSF14,O43557,"tumor necrosis factor (ligand) superfamily, member 14",null,signaling molecule,8740,TNFSF14,2.84E-04,2.84E-04,umls:C0011847,1,8740,umls:C0011847,8740,1,umls:C0011847,1,1,8740
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8772,FADD,8772,FADD,Q13158,Fas (TNFRSF6)-associated via death domain,Immune System; Programmed Cell Death,null,8772,FADD,2.84E-04,2.84E-04,umls:C0011847,1,8772,umls:C0011847,8772,1,umls:C0011847,1,1,8772
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8803,SUCLA2,8803,SUCLA2,Q9P2R7,"succinate-CoA ligase, ADP-forming, beta subunit",null,ligase,8803,SUCLA2,2.84E-04,2.84E-04,umls:C0011847,1,8803,umls:C0011847,8803,1,umls:C0011847,1,1,8803
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8841,HDAC3,8841,HDAC3,O15379,histone deacetylase 3,Organelle biogenesis and maintenance; Developmental Biology; Chromatin organization; Circadian Clock; Signal Transduction; Me...,hydrolase; nucleic acid binding; oxidoreductase,8841,HDAC3,2.84E-04,2.84E-04,umls:C0011847,1,8841,umls:C0011847,8841,1,umls:C0011847,1,1,8841
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8843,HCAR3,8843,HCAR3,P49019,hydroxycarboxylic acid receptor 3,Signal Transduction,null,8843,HCAR3,2.84E-04,2.84E-04,umls:C0011847,1,8843,umls:C0011847,8843,1,umls:C0011847,1,1,8843
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8846,ALKBH1,8846,ALKBH1,Q13686,"alkB, alkylation repair homolog 1 (E. coli)",null,null,8846,ALKBH1,2.84E-04,2.84E-04,umls:C0011847,1,8846,umls:C0011847,8846,1,umls:C0011847,1,1,8846
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8850,KAT2B,8850,KAT2B,Q92831,K(lysine) acetyltransferase 2B,Chromatin organization; Gene Expression; Signal Transduction,nucleic acid binding; transferase,8850,KAT2B,2.84E-04,2.84E-04,umls:C0011847,1,8850,umls:C0011847,8850,1,umls:C0011847,1,1,8850
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8862,APLN,8862,APLN,Q9ULZ1,apelin,Signal Transduction,signaling molecule,8862,APLN,2.84E-04,2.84E-04,umls:C0011847,1,8862,umls:C0011847,8862,1,umls:C0011847,1,1,8862
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8872,CDC123,8872,CDC123,O75794,cell division cycle 123,null,null,8872,CDC123,2.84E-04,2.84E-04,umls:C0011847,1,8872,umls:C0011847,8872,1,umls:C0011847,1,1,8872
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8894,EIF2S2,8894,EIF2S2,P20042,"eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa",Metabolism of proteins; Gene Expression,nucleic acid binding,8894,EIF2S2,2.84E-04,2.84E-04,umls:C0011847,1,8894,umls:C0011847,8894,1,umls:C0011847,1,1,8894
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8915,BCL10,8915,BCL10,O95999,B-cell CLL/lymphoma 10,Immune System,null,8915,BCL10,2.84E-04,2.84E-04,umls:C0011847,1,8915,umls:C0011847,8915,1,umls:C0011847,1,1,8915
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8936,WASF1,8936,WASF1,Q92558,"WAS protein family, member 1",Signal Transduction; Immune System,cytoskeletal protein,8936,WASF1,2.84E-04,2.84E-04,umls:C0011847,1,8936,umls:C0011847,8936,1,umls:C0011847,1,1,8936
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8988,HSPB3,8988,HSPB3,Q12988,heat shock 27kDa protein 3,null,chaperone; structural protein,8988,HSPB3,2.84E-04,2.84E-04,umls:C0011847,1,8988,umls:C0011847,8988,1,umls:C0011847,1,1,8988
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8989,TRPA1,8989,TRPA1,O75762,"transient receptor potential cation channel, subfamily A, member 1",Transmembrane transport of small molecules,transporter,8989,TRPA1,2.84E-04,2.84E-04,umls:C0011847,1,8989,umls:C0011847,8989,1,umls:C0011847,1,1,8989
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,8991,SELENBP1,8991,SELENBP1,Q13228,selenium binding protein 1,null,defense/immunity protein,8991,SELENBP1,2.84E-04,2.84E-04,umls:C0011847,1,8991,umls:C0011847,8991,1,umls:C0011847,1,1,8991
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9020,MAP3K14,9020,MAP3K14,Q99558,mitogen-activated protein kinase kinase kinase 14,null,null,9020,MAP3K14,2.84E-04,2.84E-04,umls:C0011847,1,9020,umls:C0011847,9020,1,umls:C0011847,1,1,9020
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9045,RPL14,9045,RPL14,P50914,ribosomal protein L14,Metabolism of proteins; Gene Expression,null,9045,RPL14,2.84E-04,2.84E-04,umls:C0011847,1,9045,umls:C0011847,9045,1,umls:C0011847,1,1,9045
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9048,ARTN,9048,ARTN,Q5T4W7,artemin,Developmental Biology,signaling molecule,9048,ARTN,2.84E-04,2.84E-04,umls:C0011847,1,9048,umls:C0011847,9048,1,umls:C0011847,1,1,9048
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9232,PTTG1,9232,PTTG1,O95997,pituitary tumor-transforming 1,Cell Cycle,null,9232,PTTG1,2.84E-04,2.84E-04,umls:C0011847,1,9232,umls:C0011847,9232,1,umls:C0011847,1,1,9232
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9242,MSC,9242,MSC,O60682,musculin,null,null,9242,MSC,2.84E-04,2.84E-04,umls:C0011847,1,9242,umls:C0011847,9242,1,umls:C0011847,1,1,9242
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9332,CD163,9332,CD163,Q86VB7,CD163 molecule,Binding and Uptake of Ligands by Scavenger Receptors,hydrolase; oxidoreductase; protease; receptor,9332,CD163,2.84E-04,2.84E-04,umls:C0011847,1,9332,umls:C0011847,9332,1,umls:C0011847,1,1,9332
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9361,LONP1,9361,LONP1,P36776,"lon peptidase 1, mitochondrial",null,hydrolase; protease,9361,LONP1,2.84E-04,2.84E-04,umls:C0011847,1,9361,umls:C0011847,9361,1,umls:C0011847,1,1,9361
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9365,KL,9365,KL,Q9UEF7,klotho,null,hydrolase,9365,KL,2.84E-04,2.84E-04,umls:C0011847,1,9365,umls:C0011847,9365,1,umls:C0011847,1,1,9365
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9391,CIAO1,9391,CIAO1,O76071,cytosolic iron-sulfur assembly component 1,Metabolism,null,9391,CIAO1,2.84E-04,2.84E-04,umls:C0011847,1,9391,umls:C0011847,9391,1,umls:C0011847,1,1,9391
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9431,OR7E22P,9431,OR7E22P,null,"olfactory receptor, family 7, subfamily E, member 22 pseudogene",null,null,9431,OR7E22P,2.84E-04,2.84E-04,umls:C0011847,1,9431,umls:C0011847,9431,1,umls:C0011847,1,1,9431
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9479,MAPK8IP1,9479,MAPK8IP1,Q9UQF2,mitogen-activated protein kinase 8 interacting protein 1,null,enzyme modulator; signaling molecule,9479,MAPK8IP1,2.84E-04,2.84E-04,umls:C0011847,1,9479,umls:C0011847,9479,1,umls:C0011847,1,1,9479
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9699,RIMS2,9699,RIMS2,Q9UQ26,regulating synaptic membrane exocytosis 2,null,enzyme modulator,9699,RIMS2,2.84E-04,2.84E-04,umls:C0011847,1,9699,umls:C0011847,9699,1,umls:C0011847,1,1,9699
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9815,GIT2,9815,GIT2,Q14161,G protein-coupled receptor kinase interacting ArfGAP 2,null,enzyme modulator; nucleic acid binding,9815,GIT2,2.84E-04,2.84E-04,umls:C0011847,1,9815,umls:C0011847,9815,1,umls:C0011847,1,1,9815
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9817,KEAP1,9817,KEAP1,Q14145,kelch-like ECH-associated protein 1,Immune System,null,9817,KEAP1,2.84E-04,2.84E-04,umls:C0011847,1,9817,umls:C0011847,9817,1,umls:C0011847,1,1,9817
C0011847,Diabetes,C0011847,Diabetes,Nutritional and Metabolic Diseases;Endocrine System Diseases,Disease or Syndrome,C0011847,Diabetes,9913,SUPT7L,9913,SUPT7L,O94864,suppressor of Ty 7 (S. cerevisiae)-like,Chromatin organization,null,9913,SUPT7L,2.84E-04,2.84E-04,umls:C0011847,1,9913,umls:C0011847,9913,1,umls:C0011847,1,1,9913
